                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.2185,                 4.7082,                 4.2332,                0.00136,                    0.1,                0.00079,                0.00068,                 2.5315,                 4.9527,                 4.1462,             0.00032867,             0.00032867,             0.00032867
